PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,District of Columbia,2022,20,X,4.5114,X,X,X,X,X,X,283,4,6273
States,Florida,2022,20,X,5.51012,X,X,X,X,X,X,14466,356,262535
States,Georgia,2022,20,X,2.66875,X,X,X,X,X,X,2156,104,80787
States,Hawaii,2022,20,X,2.68643,X,X,X,X,X,X,58,14,2159
States,Idaho,2022,20,X,0.963779,X,X,X,X,X,X,91,32,9442
States,Illinois,2022,20,X,2.18909,X,X,X,X,X,X,1753,177,80079
States,Indiana,2022,20,X,1.41259,X,X,X,X,X,X,779,106,55147
States,Iowa,2022,20,X,1.10338,X,X,X,X,X,X,46,14,4169
States,Kansas,2022,20,X,1.58082,X,X,X,X,X,X,151,15,9552
States,Kentucky,2022,20,X,1.90574,X,X,X,X,X,X,611,74,32061
States,Louisiana,2022,20,X,1.45344,X,X,X,X,X,X,652,87,44859
States,Maine,2022,20,X,2.43674,X,X,X,X,X,X,391,51,16046
States,Maryland,2022,20,X,1.48699,X,X,X,X,X,X,96,20,6456
States,Massachusetts,2022,20,X,2.61867,X,X,X,X,X,X,1911,84,72976
States,Michigan,2022,20,X,1.42227,X,X,X,X,X,X,1290,150,90700
States,Minnesota,2022,20,X,1.05972,X,X,X,X,X,X,381,73,35953
States,Mississippi,2022,20,X,1.85342,X,X,X,X,X,X,240,33,12949
States,Missouri,2022,20,X,1.0237,X,X,X,X,X,X,286,49,27938
States,Montana,2022,20,X,1.20655,X,X,X,X,X,X,84,30,6962
States,Nebraska,2022,20,X,2.00417,X,X,X,X,X,X,279,71,13921
States,Nevada,2022,20,X,3.26289,X,X,X,X,X,X,369,24,11309
States,New Hampshire,2022,20,X,0.567465,X,X,X,X,X,X,9,11,1586
States,New Jersey,2022,20,X,3.79869,X,X,X,X,X,X,1179,33,31037
States,New Mexico,2022,20,X,4.66337,X,X,X,X,X,X,1048,36,22473
States,New York,2022,20,X,2.84424,X,X,X,X,X,X,1530,120,53793
States,North Carolina,2022,20,X,1.57725,X,X,X,X,X,X,1517,134,96180
States,North Dakota,2022,20,X,1.36561,X,X,X,X,X,X,44,9,3222
States,Ohio,2022,20,X,2.74122,X,X,X,X,X,X,1185,80,43229
States,Oklahoma,2022,20,X,1.68163,X,X,X,X,X,X,354,20,21051
States,Oregon,2022,20,X,1.72924,X,X,X,X,X,X,736,88,42562
States,Pennsylvania,2022,20,X,1.25179,X,X,X,X,X,X,856,93,68382
States,Rhode Island,2022,20,X,1.5075,X,X,X,X,X,X,203,24,13466
States,South Carolina,2022,20,X,2.06231,X,X,X,X,X,X,695,40,33700
States,South Dakota,2022,20,X,0.620821,X,X,X,X,X,X,52,31,8376
States,Tennessee,2022,20,X,1.92576,X,X,X,X,X,X,703,106,36505
States,Texas,2022,20,X,2.26065,X,X,X,X,X,X,1395,77,61708
States,Utah,2022,20,X,2.07202,X,X,X,X,X,X,374,47,18050
States,Vermont,2022,20,X,0.711188,X,X,X,X,X,X,41,11,5765
States,Virginia,2022,20,X,2.99245,X,X,X,X,X,X,3428,169,114555
States,Washington,2022,20,X,2.76157,X,X,X,X,X,X,1051,70,38058
States,West Virginia,2022,20,X,1.04729,X,X,X,X,X,X,95,29,9071
States,Wisconsin,2022,20,X,1.20167,X,X,X,X,X,X,253,34,21054
States,Wyoming,2022,20,X,1.31698,X,X,X,X,X,X,29,10,2202
States,Commonwealth of the Northern Mariana Islands,2022,20,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,20,X,8.63846,X,X,X,X,X,X,243,7,2813
States,Virgin Islands,2022,20,X,0.227445,X,X,X,X,X,X,3,3,1319
States,New York City,2022,20,X,2.8728,X,X,X,X,X,X,2517,28,87615
States,Alabama,2022,21,X,1.4815,X,X,X,X,X,X,719,105,48532
States,Alaska,2022,21,X,2.11137,X,X,X,X,X,X,91,12,4310
States,Arizona,2022,21,X,1.62354,X,X,X,X,X,X,165,28,10163
States,Arkansas,2022,21,X,1.21813,X,X,X,X,X,X,172,42,14120
States,California,2022,21,X,2.41537,X,X,X,X,X,X,3014,146,124784
States,Colorado,2022,21,X,3.17442,X,X,X,X,X,X,1383,82,43567
States,Connecticut,2022,21,X,1.7654,X,X,X,X,X,X,793,71,44919
States,Delaware,2022,21,X,1.25762,X,X,X,X,X,X,130,16,10337
States,District of Columbia,2022,21,X,4.12954,X,X,X,X,X,X,241,4,5836
States,Florida,2022,21,X,6.47976,X,X,X,X,X,X,17302,355,267016
States,Georgia,2022,21,X,2.74184,X,X,X,X,X,X,2119,104,77284
States,Hawaii,2022,21,X,1.45677,X,X,X,X,X,X,31,15,2128
States,Idaho,2022,21,X,1.29978,X,X,X,X,X,X,125,32,9617
States,Illinois,2022,21,X,2.22786,X,X,X,X,X,X,1580,175,70920
States,Indiana,2022,21,X,1.35455,X,X,X,X,X,X,640,102,47248
States,Iowa,2022,21,X,0.99946,X,X,X,X,X,X,37,14,3702
States,Kansas,2022,21,X,1.57153,X,X,X,X,X,X,136,13,8654
States,Kentucky,2022,21,X,1.51162,X,X,X,X,X,X,526,74,34797
States,Louisiana,2022,21,X,1.32293,X,X,X,X,X,X,568,87,42935
States,Maine,2022,21,X,1.90119,X,X,X,X,X,X,304,50,15990
States,Maryland,2022,21,X,2.11855,X,X,X,X,X,X,94,17,4437
States,Massachusetts,2022,21,X,2.04799,X,X,X,X,X,X,1445,83,70557
States,Michigan,2022,21,X,1.20123,X,X,X,X,X,X,1043,153,86828
States,Minnesota,2022,21,X,1.03667,X,X,X,X,X,X,324,69,31254
States,Mississippi,2022,21,X,2.42124,X,X,X,X,X,X,259,29,10697
States,Missouri,2022,21,X,1.0686,X,X,X,X,X,X,291,41,27232
States,Montana,2022,21,X,1.11127,X,X,X,X,X,X,77,30,6929
States,Nebraska,2022,21,X,1.4932,X,X,X,X,X,X,202,72,13528
States,Nevada,2022,21,X,3.30382,X,X,X,X,X,X,362,24,10957
States,New Hampshire,2022,21,X,0.437063,X,X,X,X,X,X,5,10,1144
States,New Jersey,2022,21,X,3.46802,X,X,X,X,X,X,1078,33,31084
States,New Mexico,2022,21,X,4.72791,X,X,X,X,X,X,1000,36,21151
States,New York,2022,21,X,2.5509,X,X,X,X,X,X,1283,121,50296
States,North Carolina,2022,21,X,1.55084,X,X,X,X,X,X,1453,132,93691
States,North Dakota,2022,21,X,1.99291,X,X,X,X,X,X,45,9,2258
States,Ohio,2022,21,X,2.56115,X,X,X,X,X,X,1023,77,39943
States,Oklahoma,2022,21,X,0.570967,X,X,X,X,X,X,99,17,17339
States,Oregon,2022,21,X,1.71454,X,X,X,X,X,X,739,88,43102
States,Pennsylvania,2022,21,X,1.1558,X,X,X,X,X,X,780,93,67486
States,Rhode Island,2022,21,X,1.27608,X,X,X,X,X,X,167,25,13087
States,South Carolina,2022,21,X,2.04217,X,X,X,X,X,X,678,39,33200
States,South Dakota,2022,21,X,0.49703,X,X,X,X,X,X,41,31,8249
States,Tennessee,2022,21,X,1.9609,X,X,X,X,X,X,689,103,35137
States,Texas,2022,21,X,2.12181,X,X,X,X,X,X,2045,77,96380
States,Utah,2022,21,X,2.27473,X,X,X,X,X,X,412,47,18112
States,Vermont,2022,21,X,0.450938,X,X,X,X,X,X,25,11,5544
States,Virginia,2022,21,X,2.88681,X,X,X,X,X,X,3225,168,111715
States,Washington,2022,21,X,2.81759,X,X,X,X,X,X,1103,70,39147
States,West Virginia,2022,21,X,0.93469,X,X,X,X,X,X,79,29,8452
States,Wisconsin,2022,21,X,1.0737,X,X,X,X,X,X,214,33,19931
States,Wyoming,2022,21,X,1.1236,X,X,X,X,X,X,25,9,2225
States,Commonwealth of the Northern Mariana Islands,2022,21,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,21,X,4.14487,X,X,X,X,X,X,103,7,2485
States,Virgin Islands,2022,21,X,4.00641,X,X,X,X,X,X,25,2,624
States,New York City,2022,21,X,2.98844,X,X,X,X,X,X,2436,25,81514
States,Alabama,2022,22,X,1.39517,X,X,X,X,X,X,642,93,46016
States,Alaska,2022,22,X,1.6359,X,X,X,X,X,X,70,12,4279
States,Arizona,2022,22,X,1.4352,X,X,X,X,X,X,133,28,9267
States,Arkansas,2022,22,X,1.17838,X,X,X,X,X,X,174,43,14766
States,California,2022,22,X,2.60368,X,X,X,X,X,X,3065,144,117718
States,Colorado,2022,22,X,2.87682,X,X,X,X,X,X,1128,82,39210
States,Connecticut,2022,22,X,1.71377,X,X,X,X,X,X,758,71,44230
States,Delaware,2022,22,X,1.53239,X,X,X,X,X,X,136,16,8875
States,District of Columbia,2022,22,X,4.69964,X,X,X,X,X,X,248,4,5277
States,Florida,2022,22,X,6.65075,X,X,X,X,X,X,17359,357,261008
States,Georgia,2022,22,X,2.82324,X,X,X,X,X,X,2096,102,74241
States,Hawaii,2022,22,X,1.79104,X,X,X,X,X,X,36,13,2010
States,Idaho,2022,22,X,1.09003,X,X,X,X,X,X,104,32,9541
States,Illinois,2022,22,X,2.19785,X,X,X,X,X,X,1569,175,71388
States,Indiana,2022,22,X,1.33529,X,X,X,X,X,X,729,102,54595
States,Iowa,2022,22,X,0.86328,X,X,X,X,X,X,43,15,4981
States,Kansas,2022,22,X,1.48889,X,X,X,X,X,X,122,12,8194
States,Kentucky,2022,22,X,1.62974,X,X,X,X,X,X,562,72,34484
States,Louisiana,2022,22,X,1.38204,X,X,X,X,X,X,594,87,42980
States,Maine,2022,22,X,1.39723,X,X,X,X,X,X,207,47,14815
States,Maryland,2022,22,X,1.13711,X,X,X,X,X,X,52,16,4573
States,Massachusetts,2022,22,X,1.61708,X,X,X,X,X,X,1073,81,66354
States,Michigan,2022,22,X,1.00168,X,X,X,X,X,X,863,151,86155
States,Minnesota,2022,22,X,1.05365,X,X,X,X,X,X,261,70,24771
States,Mississippi,2022,22,X,2.45226,X,X,X,X,X,X,235,28,9583
States,Missouri,2022,22,X,0.983997,X,X,X,X,X,X,273,41,27744
States,Montana,2022,22,X,1.049,X,X,X,X,X,X,76,28,7245
States,Nebraska,2022,22,X,2.10501,X,X,X,X,X,X,267,70,12684
States,Nevada,2022,22,X,3.66462,X,X,X,X,X,X,382,24,10424
States,New Hampshire,2022,22,X,0.111483,X,X,X,X,X,X,1,10,897
States,New Jersey,2022,22,X,3.61862,X,X,X,X,X,X,1057,32,29210
States,New Mexico,2022,22,X,4.03325,X,X,X,X,X,X,883,37,21893
States,New York,2022,22,X,2.16796,X,X,X,X,X,X,1093,120,50416
States,North Carolina,2022,22,X,1.73039,X,X,X,X,X,X,1638,129,94661
States,North Dakota,2022,22,X,1.13601,X,X,X,X,X,X,37,9,3257
States,Ohio,2022,22,X,2.47821,X,X,X,X,X,X,1001,77,40392
States,Oklahoma,2022,22,X,0.434323,X,X,X,X,X,X,74,18,17038
States,Oregon,2022,22,X,1.6354,X,X,X,X,X,X,687,88,42008
States,Pennsylvania,2022,22,X,1.07572,X,X,X,X,X,X,716,94,66560
States,Rhode Island,2022,22,X,0.812004,X,X,X,X,X,X,92,24,11330
States,South Carolina,2022,22,X,2.13267,X,X,X,X,X,X,716,39,33573
States,South Dakota,2022,22,X,0.641949,X,X,X,X,X,X,49,31,7633
States,Tennessee,2022,22,X,2.00601,X,X,X,X,X,X,701,105,34945
States,Texas,2022,22,X,2.53696,X,X,X,X,X,X,1378,72,54317
States,Utah,2022,22,X,2.28357,X,X,X,X,X,X,383,47,16772
States,Vermont,2022,22,X,0.520021,X,X,X,X,X,X,30,12,5769
States,Virginia,2022,22,X,2.91619,X,X,X,X,X,X,3313,168,113607
States,Washington,2022,22,X,2.66699,X,X,X,X,X,X,997,67,37383
States,West Virginia,2022,22,X,1.33479,X,X,X,X,X,X,110,32,8241
States,Wisconsin,2022,22,X,0.943443,X,X,X,X,X,X,192,34,20351
States,Wyoming,2022,22,X,1.34721,X,X,X,X,X,X,22,9,1633
States,Commonwealth of the Northern Mariana Islands,2022,22,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,22,X,4.69003,X,X,X,X,X,X,87,6,1855
States,Virgin Islands,2022,22,X,0.30581,X,X,X,X,X,X,1,1,327
States,New York City,2022,22,X,2.7054,X,X,X,X,X,X,2250,27,83167
States,Alabama,2022,23,X,1.30708,X,X,X,X,X,X,650,104,49729
States,Alaska,2022,23,X,1.26251,X,X,X,X,X,X,53,12,4198
States,Arizona,2022,23,X,1.20053,X,X,X,X,X,X,118,28,9829
States,Arkansas,2022,23,X,0.91269,X,X,X,X,X,X,136,43,14901
States,California,2022,23,X,2.31561,X,X,X,X,X,X,2683,135,115866
States,Colorado,2022,23,X,2.08006,X,X,X,X,X,X,899,82,43220
States,Connecticut,2022,23,X,1.52718,X,X,X,X,X,X,677,71,44330
States,Delaware,2022,23,X,1.24758,X,X,X,X,X,X,116,16,9298
States,District of Columbia,2022,23,X,4.84456,X,X,X,X,X,X,307,4,6337
States,Florida,2022,23,X,5.53919,X,X,X,X,X,X,14176,355,255922
States,Georgia,2022,23,X,2.34099,X,X,X,X,X,X,1806,104,77147
States,Hawaii,2022,23,X,1.9802,X,X,X,X,X,X,40,14,2020
States,Idaho,2022,23,X,0.799585,X,X,X,X,X,X,77,32,9630
States,Illinois,2022,23,X,1.88493,X,X,X,X,X,X,1316,174,69817
States,Indiana,2022,23,X,1.17711,X,X,X,X,X,X,631,102,53606
States,Iowa,2022,23,X,0.975224,X,X,X,X,X,X,37,14,3794
States,Kansas,2022,23,X,1.08805,X,X,X,X,X,X,97,14,8915
States,Kentucky,2022,23,X,1.37809,X,X,X,X,X,X,466,71,33815
States,Louisiana,2022,23,X,1.21119,X,X,X,X,X,X,520,87,42933
States,Maine,2022,23,X,1.34169,X,X,X,X,X,X,199,46,14832
States,Maryland,2022,23,X,1.80009,X,X,X,X,X,X,114,18,6333
States,Massachusetts,2022,23,X,1.33848,X,X,X,X,X,X,930,77,69482
States,Michigan,2022,23,X,0.917837,X,X,X,X,X,X,789,152,85963
States,Minnesota,2022,23,X,0.836971,X,X,X,X,X,X,255,69,30467
States,Mississippi,2022,23,X,1.76585,X,X,X,X,X,X,208,28,11779
States,Missouri,2022,23,X,0.960041,X,X,X,X,X,X,265,41,27603
States,Montana,2022,23,X,1.12102,X,X,X,X,X,X,83,28,7404
States,Nebraska,2022,23,X,1.4888,X,X,X,X,X,X,196,70,13165
States,Nevada,2022,23,X,2.79562,X,X,X,X,X,X,296,23,10588
States,New Hampshire,2022,23,X,0,X,X,X,X,X,X,0,10,1110
States,New Jersey,2022,23,X,3.32109,X,X,X,X,X,X,1004,33,30231
States,New Mexico,2022,23,X,3.69025,X,X,X,X,X,X,813,37,22031
States,New York,2022,23,X,2.09734,X,X,X,X,X,X,1210,117,57692
States,North Carolina,2022,23,X,1.56938,X,X,X,X,X,X,1439,128,91692
States,North Dakota,2022,23,X,2.0296,X,X,X,X,X,X,48,9,2365
States,Ohio,2022,23,X,2.06698,X,X,X,X,X,X,827,77,40010
States,Oklahoma,2022,23,X,0.622785,X,X,X,X,X,X,58,20,9313
States,Oregon,2022,23,X,1.45906,X,X,X,X,X,X,618,88,42356
States,Pennsylvania,2022,23,X,0.982387,X,X,X,X,X,X,647,93,65860
States,Rhode Island,2022,23,X,0.636683,X,X,X,X,X,X,78,25,12251
States,South Carolina,2022,23,X,1.74833,X,X,X,X,X,X,603,39,34490
States,South Dakota,2022,23,X,0.477498,X,X,X,X,X,X,40,31,8377
States,Tennessee,2022,23,X,1.5621,X,X,X,X,X,X,548,106,35081
States,Texas,2022,23,X,2.47614,X,X,X,X,X,X,1336,68,53955
States,Utah,2022,23,X,2.0555,X,X,X,X,X,X,357,47,17368
States,Vermont,2022,23,X,0.656261,X,X,X,X,X,X,37,12,5638
States,Virginia,2022,23,X,2.56698,X,X,X,X,X,X,2881,168,112233
States,Washington,2022,23,X,2.2638,X,X,X,X,X,X,847,67,37415
States,West Virginia,2022,23,X,0.752566,X,X,X,X,X,X,66,29,8770
States,Wisconsin,2022,23,X,0.900723,X,X,X,X,X,X,182,34,20206
States,Wyoming,2022,23,X,1.20107,X,X,X,X,X,X,27,8,2248
States,Commonwealth of the Northern Mariana Islands,2022,23,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,23,X,4.46097,X,X,X,X,X,X,96,8,2152
States,Virgin Islands,2022,23,X,1.2959,X,X,X,X,X,X,18,4,1389
States,New York City,2022,23,X,2.68185,X,X,X,X,X,X,2145,24,79982
States,Alabama,2022,24,X,1.39994,X,X,X,X,X,X,704,107,50288
States,Alaska,2022,24,X,0.269542,X,X,X,X,X,X,1,1,371
States,Arizona,2022,24,X,1.14061,X,X,X,X,X,X,113,28,9907
States,Arkansas,2022,24,X,1.01081,X,X,X,X,X,X,144,44,14246
States,California,2022,24,X,2.14296,X,X,X,X,X,X,2447,142,114188
States,Colorado,2022,24,X,1.65111,X,X,X,X,X,X,718,82,43486
States,Connecticut,2022,24,X,1.3977,X,X,X,X,X,X,606,71,43357
States,Delaware,2022,24,X,1.03929,X,X,X,X,X,X,91,16,8756
States,District of Columbia,2022,24,X,4.77445,X,X,X,X,X,X,290,4,6074
States,Florida,2022,24,X,4.78864,X,X,X,X,X,X,12096,356,252598
States,Georgia,2022,24,X,2.21822,X,X,X,X,X,X,1749,103,78847
States,Hawaii,2022,24,X,2.66576,X,X,X,X,X,X,39,9,1463
States,Idaho,2022,24,X,0.857449,X,X,X,X,X,X,64,32,7464
States,Illinois,2022,24,X,1.57365,X,X,X,X,X,X,1098,174,69774
States,Indiana,2022,24,X,1.00993,X,X,X,X,X,X,548,102,54261
States,Iowa,2022,24,X,0.991691,X,X,X,X,X,X,37,14,3731
States,Kansas,2022,24,X,1.31794,X,X,X,X,X,X,113,13,8574
States,Kentucky,2022,24,X,1.11992,X,X,X,X,X,X,387,71,34556
States,Louisiana,2022,24,X,1.21175,X,X,X,X,X,X,520,87,42913
States,Maine,2022,24,X,1.02979,X,X,X,X,X,X,158,47,15343
States,Maryland,2022,24,X,1.37059,X,X,X,X,X,X,78,17,5691
States,Massachusetts,2022,24,X,1.20256,X,X,X,X,X,X,841,75,69934
States,Michigan,2022,24,X,0.771355,X,X,X,X,X,X,648,152,84008
States,Minnesota,2022,24,X,0.462152,X,X,X,X,X,X,153,63,33106
States,Mississippi,2022,24,X,2.83798,X,X,X,X,X,X,292,28,10289
States,Missouri,2022,24,X,0.962773,X,X,X,X,X,X,270,41,28044
States,Montana,2022,24,X,0.928662,X,X,X,X,X,X,66,28,7107
States,Nebraska,2022,24,X,1.17612,X,X,X,X,X,X,160,70,13604
States,Nevada,2022,24,X,2.74878,X,X,X,X,X,X,287,24,10441
States,New Hampshire,2022,24,X,0.0863558,X,X,X,X,X,X,1,10,1158
States,New Jersey,2022,24,X,3.3983,X,X,X,X,X,X,1020,33,30015
States,New Mexico,2022,24,X,3.24038,X,X,X,X,X,X,674,35,20800
States,New York,2022,24,X,1.98245,X,X,X,X,X,X,978,115,49333
States,North Carolina,2022,24,X,1.37831,X,X,X,X,X,X,1261,126,91489
States,North Dakota,2022,24,X,0.797301,X,X,X,X,X,X,26,9,3261
States,Ohio,2022,24,X,1.87208,X,X,X,X,X,X,749,76,40009
States,Oklahoma,2022,24,X,1.86482,X,X,X,X,X,X,205,23,10993
States,Oregon,2022,24,X,1.47012,X,X,X,X,X,X,600,78,40813
States,Pennsylvania,2022,24,X,0.847327,X,X,X,X,X,X,549,93,64792
States,Rhode Island,2022,24,X,0.717905,X,X,X,X,X,X,85,24,11840
States,South Carolina,2022,24,X,1.44241,X,X,X,X,X,X,454,39,31475
States,South Dakota,2022,24,X,0.454069,X,X,X,X,X,X,39,31,8589
States,Tennessee,2022,24,X,1.46504,X,X,X,X,X,X,489,105,33378
States,Texas,2022,24,X,2.33616,X,X,X,X,X,X,1253,65,53635
States,Utah,2022,24,X,1.79224,X,X,X,X,X,X,309,47,17241
States,Vermont,2022,24,X,0.750469,X,X,X,X,X,X,40,11,5330
States,Virginia,2022,24,X,2.43907,X,X,X,X,X,X,2677,168,109755
States,Washington,2022,24,X,2.03223,X,X,X,X,X,X,734,67,36118
States,West Virginia,2022,24,X,0.594732,X,X,X,X,X,X,42,27,7062
States,Wisconsin,2022,24,X,0.72243,X,X,X,X,X,X,147,34,20348
States,Wyoming,2022,24,X,1.11959,X,X,X,X,X,X,22,7,1965
States,Commonwealth of the Northern Mariana Islands,2022,24,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,24,X,4.35323,X,X,X,X,X,X,105,8,2412
States,Virgin Islands,2022,24,X,0,X,X,X,X,X,X,0,2,1000
States,New York City,2022,24,X,2.57971,X,X,X,X,X,X,2030,23,78691
States,Alabama,2022,25,X,1.50326,X,X,X,X,X,X,743,105,49426
States,Alaska,2022,25,X,0.740569,X,X,X,X,X,X,32,12,4321
States,Arizona,2022,25,X,1.1119,X,X,X,X,X,X,110,28,9893
States,Arkansas,2022,25,X,1.00384,X,X,X,X,X,X,149,44,14843
States,California,2022,25,X,2.04167,X,X,X,X,X,X,2397,144,117404
States,Colorado,2022,25,X,1.36147,X,X,X,X,X,X,591,82,43409
States,Connecticut,2022,25,X,1.48252,X,X,X,X,X,X,643,71,43372
States,Delaware,2022,25,X,0.775113,X,X,X,X,X,X,74,18,9547
States,District of Columbia,2022,25,X,4.78424,X,X,X,X,X,X,255,4,5330
States,Florida,2022,25,X,4.16155,X,X,X,X,X,X,10234,356,245918
States,Georgia,2022,25,X,2.18801,X,X,X,X,X,X,1718,104,78519
States,Hawaii,2022,25,X,3.05655,X,X,X,X,X,X,60,14,1963
States,Idaho,2022,25,X,0.896816,X,X,X,X,X,X,89,32,9924
States,Illinois,2022,25,X,1.44198,X,X,X,X,X,X,1009,174,69973
States,Indiana,2022,25,X,1.08063,X,X,X,X,X,X,587,102,54320
States,Iowa,2022,25,X,0.904737,X,X,X,X,X,X,34,14,3758
States,Kansas,2022,25,X,0.956823,X,X,X,X,X,X,80,12,8361
States,Kentucky,2022,25,X,1.15667,X,X,X,X,X,X,391,71,33804
States,Louisiana,2022,25,X,1.23865,X,X,X,X,X,X,551,87,44484
States,Maine,2022,25,X,0.918334,X,X,X,X,X,X,140,47,15245
States,Maryland,2022,25,X,1.1657,X,X,X,X,X,X,56,16,4804
States,Massachusetts,2022,25,X,1.07134,X,X,X,X,X,X,731,75,68232
States,Michigan,2022,25,X,0.672354,X,X,X,X,X,X,569,147,84628
States,Minnesota,2022,25,X,0.603832,X,X,X,X,X,X,202,72,33453
States,Mississippi,2022,25,X,2.17092,X,X,X,X,X,X,221,26,10180
States,Missouri,2022,25,X,0.969197,X,X,X,X,X,X,275,41,28374
States,Montana,2022,25,X,0.736574,X,X,X,X,X,X,55,28,7467
States,Nebraska,2022,25,X,1.45667,X,X,X,X,X,X,197,70,13524
States,Nevada,2022,25,X,2.28254,X,X,X,X,X,X,238,24,10427
States,New Hampshire,2022,25,X,0.0946074,X,X,X,X,X,X,1,9,1057
States,New Jersey,2022,25,X,3.4569,X,X,X,X,X,X,940,31,27192
States,New Mexico,2022,25,X,2.81398,X,X,X,X,X,X,557,36,19794
States,New York,2022,25,X,1.89387,X,X,X,X,X,X,984,116,51957
States,North Carolina,2022,25,X,1.3079,X,X,X,X,X,X,1191,127,91062
States,North Dakota,2022,25,X,0.802053,X,X,X,X,X,X,25,9,3117
States,Ohio,2022,25,X,1.79542,X,X,X,X,X,X,720,78,40102
States,Oklahoma,2022,25,X,1.40326,X,X,X,X,X,X,491,33,34990
States,Oregon,2022,25,X,1.52984,X,X,X,X,X,X,647,88,42292
States,Pennsylvania,2022,25,X,0.774891,X,X,X,X,X,X,496,93,64009
States,Rhode Island,2022,25,X,0.666667,X,X,X,X,X,X,82,25,12300
States,South Carolina,2022,25,X,1.32018,X,X,X,X,X,X,423,37,32041
States,South Dakota,2022,25,X,0.571157,X,X,X,X,X,X,48,31,8404
States,Tennessee,2022,25,X,1.50446,X,X,X,X,X,X,520,105,34564
States,Texas,2022,25,X,2.10295,X,X,X,X,X,X,1130,69,53734
States,Utah,2022,25,X,1.70131,X,X,X,X,X,X,293,47,17222
States,Vermont,2022,25,X,0.494673,X,X,X,X,X,X,26,11,5256
States,Virginia,2022,25,X,2.53358,X,X,X,X,X,X,2741,168,108187
States,Washington,2022,25,X,2.07125,X,X,X,X,X,X,775,67,37417
States,West Virginia,2022,25,X,0.565171,X,X,X,X,X,X,48,28,8493
States,Wisconsin,2022,25,X,0.68572,X,X,X,X,X,X,131,29,19104
States,Wyoming,2022,25,X,0.529101,X,X,X,X,X,X,12,8,2268
States,Commonwealth of the Northern Mariana Islands,2022,25,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,25,X,5.10253,X,X,X,X,X,X,107,7,2097
States,Virgin Islands,2022,25,X,0.576553,X,X,X,X,X,X,9,4,1561
States,New York City,2022,25,X,2.48201,X,X,X,X,X,X,2035,26,81990
States,Alabama,2022,26,X,1.59725,X,X,X,X,X,X,795,106,49773
States,Alaska,2022,26,X,0,X,X,X,X,X,X,0,1,386
States,Arizona,2022,26,X,1.02693,X,X,X,X,X,X,106,28,10322
States,Arkansas,2022,26,X,1.16906,X,X,X,X,X,X,167,43,14285
States,California,2022,26,X,1.87743,X,X,X,X,X,X,2241,146,119365
States,Colorado,2022,26,X,1.31199,X,X,X,X,X,X,563,82,42912
States,Connecticut,2022,26,X,1.38867,X,X,X,X,X,X,609,70,43855
States,Delaware,2022,26,X,0.611943,X,X,X,X,X,X,58,16,9478
States,District of Columbia,2022,26,X,4.58968,X,X,X,X,X,X,250,4,5447
States,Florida,2022,26,X,3.67239,X,X,X,X,X,X,8825,352,240307
States,Georgia,2022,26,X,2.3278,X,X,X,X,X,X,1805,104,77541
States,Hawaii,2022,26,X,2.17028,X,X,X,X,X,X,39,12,1797
States,Idaho,2022,26,X,0.758214,X,X,X,X,X,X,72,30,9496
States,Illinois,2022,26,X,1.46303,X,X,X,X,X,X,990,173,67668
States,Indiana,2022,26,X,0.9801,X,X,X,X,X,X,527,103,53770
States,Iowa,2022,26,X,0.72445,X,X,X,X,X,X,28,14,3865
States,Kansas,2022,26,X,0.987543,X,X,X,X,X,X,88,14,8911
States,Kentucky,2022,26,X,1.24284,X,X,X,X,X,X,410,71,32989
States,Louisiana,2022,26,X,1.29729,X,X,X,X,X,X,549,87,42319
States,Maine,2022,26,X,0.762589,X,X,X,X,X,X,121,47,15867
States,Maryland,2022,26,X,1.37564,X,X,X,X,X,X,75,16,5452
States,Massachusetts,2022,26,X,1.00039,X,X,X,X,X,X,695,74,69473
States,Michigan,2022,26,X,0.684097,X,X,X,X,X,X,584,150,85368
States,Minnesota,2022,26,X,0.736144,X,X,X,X,X,X,242,73,32874
States,Mississippi,2022,26,X,2.88257,X,X,X,X,X,X,311,25,10789
States,Missouri,2022,26,X,0.954756,X,X,X,X,X,X,268,41,28070
States,Montana,2022,26,X,0.86934,X,X,X,X,X,X,67,28,7707
States,Nebraska,2022,26,X,1.32135,X,X,X,X,X,X,175,68,13244
States,Nevada,2022,26,X,2.51628,X,X,X,X,X,X,255,24,10134
States,New Hampshire,2022,26,X,0,X,X,X,X,X,X,0,7,655
States,New Jersey,2022,26,X,3.05829,X,X,X,X,X,X,871,31,28480
States,New Mexico,2022,26,X,3.03584,X,X,X,X,X,X,615,36,20258
States,New York,2022,26,X,1.75361,X,X,X,X,X,X,870,115,49612
States,North Carolina,2022,26,X,1.17805,X,X,X,X,X,X,1069,126,90743
