"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView. Data from clinical laboratories include the weekly total number of specimens tested, the number of positive influenza test, and the percent positive by influenza type."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
States,Michigan,2022,24,1353,15,0,1.11,1.11,0
States,Minnesota,2022,24,1211,21,0,1.73,1.73,0
States,Mississippi,2022,24,127,2,2,3.15,1.57,1.57
States,Missouri,2022,24,2463,8,0,0.32,0.32,0
States,Montana,2022,24,756,14,0,1.85,1.85,0
States,Nebraska,2022,24,224,3,0,1.34,1.34,0
States,Nevada,2022,24,X,X,X,X,X,X
States,New Hampshire,2022,24,X,X,X,X,X,X
States,New Jersey,2022,24,X,X,X,X,X,X
States,New Mexico,2022,24,4381,57,0,1.3,1.3,0
States,New York,2022,24,5036,51,0,1.01,1.01,0
States,North Carolina,2022,24,X,X,X,X,X,X
States,North Dakota,2022,24,X,X,X,X,X,X
States,Ohio,2022,24,4224,34,0,0.8,0.8,0
States,Oklahoma,2022,24,365,2,0,0.55,0.55,0
States,Oregon,2022,24,3783,102,6,2.85,2.7,0.16
States,Pennsylvania,2022,24,899,16,2,2,1.78,0.22
States,Rhode Island,2022,24,X,X,X,X,X,X
States,South Carolina,2022,24,1142,28,4,2.8,2.45,0.35
States,South Dakota,2022,24,119,0,0,0,0,0
States,Tennessee,2022,24,70,1,0,1.43,1.43,0
States,Texas,2022,24,5328,74,3,1.45,1.39,0.06
States,Utah,2022,24,X,X,X,X,X,X
States,Vermont,2022,24,279,11,0,3.94,3.94,0
States,Virginia,2022,24,1091,11,0,1.01,1.01,0
States,Washington,2022,24,2754,122,0,4.43,4.43,0
States,West Virginia,2022,24,995,3,0,0.3,0.3,0
States,Wisconsin,2022,24,6536,68,16,1.29,1.04,0.24
States,Wyoming,2022,24,X,X,X,X,X,X
States,Puerto Rico,2022,24,0,0,0,0,0,0
States,Virgin Islands,2022,24,X,X,X,X,X,X
States,New York City,2022,24,X,X,X,X,X,X
States,Alabama,2022,25,271,1,0,0.37,0.37,0
States,Alaska,2022,25,X,X,X,X,X,X
States,Arizona,2022,25,273,3,0,1.1,1.1,0
States,Arkansas,2022,25,353,1,0,0.28,0.28,0
States,California,2022,25,6162,406,0,6.59,6.59,0
States,Colorado,2022,25,1533,8,0,0.52,0.52,0
States,Connecticut,2022,25,1620,25,0,1.54,1.54,0
States,Delaware,2022,25,X,X,X,X,X,X
States,District of Columbia,2022,25,X,X,X,X,X,X
States,Florida,2022,25,2267,98,0,4.32,4.32,0
States,Georgia,2022,25,1386,22,1,1.66,1.59,0.07
States,Hawaii,2022,25,1522,40,3,2.83,2.63,0.2
States,Idaho,2022,25,X,X,X,X,X,X
States,Illinois,2022,25,354,3,0,0.85,0.85,0
States,Indiana,2022,25,258,1,0,0.39,0.39,0
States,Iowa,2022,25,796,2,0,0.25,0.25,0
States,Kansas,2022,25,173,0,0,0,0,0
States,Kentucky,2022,25,2504,12,1,0.52,0.48,0.04
States,Louisiana,2022,25,184,3,0,1.63,1.63,0
States,Maine,2022,25,X,X,X,X,X,X
States,Maryland,2022,25,569,6,0,1.05,1.05,0
States,Massachusetts,2022,25,1870,14,1,0.8,0.75,0.05
States,Michigan,2022,25,1250,3,1,0.32,0.24,0.08
States,Minnesota,2022,25,1095,20,1,1.92,1.83,0.09
States,Mississippi,2022,25,100,1,1,2,1,1
States,Missouri,2022,25,2657,5,0,0.19,0.19,0
States,Montana,2022,25,743,11,0,1.48,1.48,0
States,Nebraska,2022,25,300,2,0,0.67,0.67,0
States,Nevada,2022,25,X,X,X,X,X,X
States,New Hampshire,2022,25,X,X,X,X,X,X
States,New Jersey,2022,25,X,X,X,X,X,X
States,New Mexico,2022,25,4326,25,2,0.62,0.58,0.05
States,New York,2022,25,4937,29,0,0.59,0.59,0
States,North Carolina,2022,25,X,X,X,X,X,X
States,North Dakota,2022,25,X,X,X,X,X,X
States,Ohio,2022,25,4075,16,0,0.39,0.39,0
States,Oklahoma,2022,25,365,0,0,0,0,0
States,Oregon,2022,25,4053,79,6,2.1,1.95,0.15
States,Pennsylvania,2022,25,827,6,0,0.73,0.73,0
States,Rhode Island,2022,25,X,X,X,X,X,X
States,South Carolina,2022,25,1071,11,1,1.12,1.03,0.09
States,South Dakota,2022,25,103,0,0,0,0,0
States,Tennessee,2022,25,61,1,1,3.28,1.64,1.64
States,Texas,2022,25,5783,55,9,1.11,0.95,0.16
States,Utah,2022,25,X,X,X,X,X,X
States,Vermont,2022,25,236,1,0,0.42,0.42,0
States,Virginia,2022,25,1080,16,0,1.48,1.48,0
States,Washington,2022,25,2812,85,0,3.02,3.02,0
States,West Virginia,2022,25,980,2,1,0.31,0.2,0.1
States,Wisconsin,2022,25,5973,59,11,1.17,0.99,0.18
States,Wyoming,2022,25,X,X,X,X,X,X
States,Puerto Rico,2022,25,0,0,0,0,0,0
States,Virgin Islands,2022,25,X,X,X,X,X,X
States,New York City,2022,25,X,X,X,X,X,X
States,Alabama,2022,26,501,0,0,0,0,0
States,Alaska,2022,26,X,X,X,X,X,X
States,Arizona,2022,26,158,0,0,0,0,0
States,Arkansas,2022,26,406,2,0,0.49,0.49,0
States,California,2022,26,6308,306,0,4.85,4.85,0
States,Colorado,2022,26,1035,1,0,0.1,0.1,0
States,Connecticut,2022,26,1636,10,1,0.67,0.61,0.06
States,Delaware,2022,26,X,X,X,X,X,X
States,District of Columbia,2022,26,X,X,X,X,X,X
States,Florida,2022,26,2967,86,0,2.9,2.9,0
States,Georgia,2022,26,1404,29,3,2.28,2.07,0.21
States,Hawaii,2022,26,1377,47,1,3.49,3.41,0.07
States,Idaho,2022,26,X,X,X,X,X,X
States,Illinois,2022,26,299,2,0,0.67,0.67,0
States,Indiana,2022,26,211,0,0,0,0,0
States,Iowa,2022,26,784,2,0,0.26,0.26,0
States,Kansas,2022,26,158,0,0,0,0,0
States,Kentucky,2022,26,2417,10,5,0.62,0.41,0.21
States,Louisiana,2022,26,193,4,0,2.07,2.07,0
States,Maine,2022,26,X,X,X,X,X,X
States,Maryland,2022,26,318,0,0,0,0,0
States,Massachusetts,2022,26,1950,4,1,0.26,0.21,0.05
States,Michigan,2022,26,1301,3,0,0.23,0.23,0
States,Minnesota,2022,26,863,8,1,1.04,0.93,0.12
States,Mississippi,2022,26,112,0,7,6.25,0,6.25
States,Missouri,2022,26,2600,4,0,0.15,0.15,0
States,Montana,2022,26,772,5,0,0.65,0.65,0
States,Nebraska,2022,26,383,2,0,0.52,0.52,0
States,Nevada,2022,26,X,X,X,X,X,X
States,New Hampshire,2022,26,X,X,X,X,X,X
States,New Jersey,2022,26,X,X,X,X,X,X
States,New Mexico,2022,26,4242,14,1,0.35,0.33,0.02
States,New York,2022,26,4932,22,0,0.45,0.45,0
States,North Carolina,2022,26,X,X,X,X,X,X
States,North Dakota,2022,26,X,X,X,X,X,X
States,Ohio,2022,26,4168,21,2,0.55,0.5,0.05
States,Oklahoma,2022,26,360,0,0,0,0,0
States,Oregon,2022,26,3968,50,0,1.26,1.26,0
States,Pennsylvania,2022,26,724,4,0,0.55,0.55,0
States,Rhode Island,2022,26,X,X,X,X,X,X
States,South Carolina,2022,26,1068,11,2,1.22,1.03,0.19
States,South Dakota,2022,26,97,0,0,0,0,0
States,Tennessee,2022,26,13,0,0,0,0,0
States,Texas,2022,26,5413,46,4,0.92,0.85,0.07
States,Utah,2022,26,X,X,X,X,X,X
States,Vermont,2022,26,233,1,1,0.86,0.43,0.43
States,Virginia,2022,26,1081,5,0,0.46,0.46,0
States,Washington,2022,26,1810,44,0,2.43,2.43,0
States,West Virginia,2022,26,1001,1,0,0.1,0.1,0
States,Wisconsin,2022,26,5160,23,8,0.6,0.45,0.16
States,Wyoming,2022,26,X,X,X,X,X,X
States,Puerto Rico,2022,26,0,0,0,0,0,0
States,Virgin Islands,2022,26,X,X,X,X,X,X
States,New York City,2022,26,X,X,X,X,X,X
States,Alabama,2022,27,349,4,0,1.15,1.15,0
States,Alaska,2022,27,X,X,X,X,X,X
States,Arizona,2022,27,268,0,0,0,0,0
States,Arkansas,2022,27,388,0,0,0,0,0
States,California,2022,27,6085,222,0,3.65,3.65,0
States,Colorado,2022,27,1045,3,0,0.29,0.29,0
States,Connecticut,2022,27,1560,1,0,0.06,0.06,0
States,Delaware,2022,27,X,X,X,X,X,X
States,District of Columbia,2022,27,X,X,X,X,X,X
States,Florida,2022,27,1998,57,0,2.85,2.85,0
States,Georgia,2022,27,1297,15,4,1.46,1.16,0.31
States,Hawaii,2022,27,1438,61,3,4.45,4.24,0.21
States,Idaho,2022,27,X,X,X,X,X,X
States,Illinois,2022,27,251,0,0,0,0,0
States,Indiana,2022,27,210,0,0,0,0,0
States,Iowa,2022,27,769,3,0,0.39,0.39,0
States,Kansas,2022,27,221,0,0,0,0,0
States,Kentucky,2022,27,2527,7,2,0.36,0.28,0.08
States,Louisiana,2022,27,195,4,0,2.05,2.05,0
States,Maine,2022,27,X,X,X,X,X,X
States,Maryland,2022,27,315,0,0,0,0,0
States,Massachusetts,2022,27,1765,2,0,0.11,0.11,0
States,Michigan,2022,27,1222,3,0,0.25,0.25,0
States,Minnesota,2022,27,793,4,0,0.5,0.5,0
States,Mississippi,2022,27,110,1,3,3.64,0.91,2.73
States,Missouri,2022,27,2717,4,0,0.15,0.15,0
States,Montana,2022,27,575,1,0,0.17,0.17,0
States,Nebraska,2022,27,233,0,0,0,0,0
States,Nevada,2022,27,X,X,X,X,X,X
States,New Hampshire,2022,27,X,X,X,X,X,X
States,New Jersey,2022,27,X,X,X,X,X,X
States,New Mexico,2022,27,4293,3,1,0.09,0.07,0.02
States,New York,2022,27,4891,13,0,0.27,0.27,0
States,North Carolina,2022,27,X,X,X,X,X,X
States,North Dakota,2022,27,X,X,X,X,X,X
States,Ohio,2022,27,3765,9,0,0.24,0.24,0
States,Oklahoma,2022,27,382,0,0,0,0,0
States,Oregon,2022,27,4316,42,1,1,0.97,0.02
States,Pennsylvania,2022,27,906,0,0,0,0,0
States,Rhode Island,2022,27,X,X,X,X,X,X
States,South Carolina,2022,27,1141,13,1,1.23,1.14,0.09
States,South Dakota,2022,27,113,0,0,0,0,0
States,Tennessee,2022,27,59,0,0,0,0,0
States,Texas,2022,27,5394,39,12,0.95,0.72,0.22
States,Utah,2022,27,X,X,X,X,X,X
States,Vermont,2022,27,212,5,0,2.36,2.36,0
States,Virginia,2022,27,1011,2,0,0.2,0.2,0
States,Washington,2022,27,2704,44,0,1.63,1.63,0
States,West Virginia,2022,27,1045,4,0,0.38,0.38,0
States,Wisconsin,2022,27,4621,10,1,0.24,0.22,0.02
States,Wyoming,2022,27,X,X,X,X,X,X
States,Puerto Rico,2022,27,0,0,0,0,0,0
States,Virgin Islands,2022,27,X,X,X,X,X,X
States,New York City,2022,27,X,X,X,X,X,X
States,Alabama,2022,28,501,3,0,0.6,0.6,0
States,Alaska,2022,28,X,X,X,X,X,X
States,Arizona,2022,28,270,2,0,0.74,0.74,0
States,Arkansas,2022,28,402,1,0,0.25,0.25,0
States,California,2022,28,5631,133,0,2.36,2.36,0
States,Colorado,2022,28,887,0,0,0,0,0
States,Connecticut,2022,28,1439,4,0,0.28,0.28,0
States,Delaware,2022,28,X,X,X,X,X,X
States,District of Columbia,2022,28,X,X,X,X,X,X
States,Florida,2022,28,2041,40,0,1.96,1.96,0
States,Georgia,2022,28,966,12,3,1.55,1.24,0.31
States,Hawaii,2022,28,1316,29,1,2.28,2.2,0.08
States,Idaho,2022,28,X,X,X,X,X,X
States,Illinois,2022,28,300,1,0,0.33,0.33,0
States,Indiana,2022,28,215,1,1,0.93,0.47,0.47
States,Iowa,2022,28,833,1,0,0.12,0.12,0
States,Kansas,2022,28,194,0,1,0.52,0,0.52
States,Kentucky,2022,28,2437,3,5,0.33,0.12,0.21
States,Louisiana,2022,28,197,0,2,1.02,0,1.02
States,Maine,2022,28,X,X,X,X,X,X
States,Maryland,2022,28,295,2,0,0.68,0.68,0
States,Massachusetts,2022,28,1635,7,1,0.49,0.43,0.06
States,Michigan,2022,28,756,0,0,0,0,0
States,Minnesota,2022,28,936,8,1,0.96,0.85,0.11
States,Mississippi,2022,28,146,1,6,4.79,0.68,4.11
States,Missouri,2022,28,2844,4,0,0.14,0.14,0
States,Montana,2022,28,611,1,0,0.16,0.16,0
States,Nebraska,2022,28,446,2,0,0.45,0.45,0
States,Nevada,2022,28,X,X,X,X,X,X
States,New Hampshire,2022,28,X,X,X,X,X,X
States,New Jersey,2022,28,X,X,X,X,X,X
States,New Mexico,2022,28,X,X,X,X,X,X
States,New York,2022,28,4326,12,0,0.28,0.28,0
States,North Carolina,2022,28,X,X,X,X,X,X
States,North Dakota,2022,28,X,X,X,X,X,X
States,Ohio,2022,28,3208,4,0,0.12,0.12,0
States,Oklahoma,2022,28,410,0,0,0,0,0
States,Oregon,2022,28,3621,41,0,1.13,1.13,0
States,Pennsylvania,2022,28,725,1,1,0.28,0.14,0.14
States,Rhode Island,2022,28,X,X,X,X,X,X
States,South Carolina,2022,28,1279,8,3,0.86,0.63,0.23
States,South Dakota,2022,28,128,0,0,0,0,0
States,Tennessee,2022,28,28,0,0,0,0,0
States,Texas,2022,28,5056,33,5,0.75,0.65,0.1
States,Utah,2022,28,X,X,X,X,X,X
States,Vermont,2022,28,215,0,0,0,0,0
States,Virginia,2022,28,845,2,0,0.24,0.24,0
States,Washington,2022,28,2327,41,1,1.8,1.76,0.04
States,West Virginia,2022,28,1175,0,2,0.17,0,0.17
States,Wisconsin,2022,28,1993,11,11,1.1,0.55,0.55
States,Wyoming,2022,28,X,X,X,X,X,X
States,Puerto Rico,2022,28,0,0,0,0,0,0
States,Virgin Islands,2022,28,X,X,X,X,X,X
States,New York City,2022,28,X,X,X,X,X,X
States,Alabama,2022,29,366,1,0,0.27,0.27,0
States,Alaska,2022,29,X,X,X,X,X,X
States,Arizona,2022,29,168,1,0,0.6,0.6,0
States,Arkansas,2022,29,435,2,0,0.46,0.46,0
States,California,2022,29,4438,111,0,2.5,2.5,0
States,Colorado,2022,29,476,0,0,0,0,0
States,Connecticut,2022,29,1427,3,0,0.21,0.21,0
States,Delaware,2022,29,X,X,X,X,X,X
States,District of Columbia,2022,29,X,X,X,X,X,X
States,Florida,2022,29,2706,28,0,1.03,1.03,0
States,Georgia,2022,29,1660,18,4,1.33,1.08,0.24
States,Hawaii,2022,29,1334,43,6,3.67,3.22,0.45
States,Idaho,2022,29,X,X,X,X,X,X
States,Illinois,2022,29,152,0,0,0,0,0
States,Indiana,2022,29,238,1,0,0.42,0.42,0
States,Iowa,2022,29,197,1,0,0.51,0.51,0
States,Kansas,2022,29,200,0,0,0,0,0
States,Kentucky,2022,29,2010,3,3,0.3,0.15,0.15
States,Louisiana,2022,29,169,0,0,0,0,0
States,Maine,2022,29,X,X,X,X,X,X
States,Maryland,2022,29,349,2,0,0.57,0.57,0
States,Massachusetts,2022,29,1530,1,1,0.13,0.07,0.07
States,Michigan,2022,29,1330,1,0,0.08,0.08,0
States,Minnesota,2022,29,1069,2,1,0.28,0.19,0.09
States,Mississippi,2022,29,104,2,4,5.77,1.92,3.85
States,Missouri,2022,29,2693,2,0,0.07,0.07,0
States,Montana,2022,29,585,0,0,0,0,0
States,Nebraska,2022,29,480,2,0,0.42,0.42,0
States,Nevada,2022,29,X,X,X,X,X,X
States,New Hampshire,2022,29,X,X,X,X,X,X
States,New Jersey,2022,29,X,X,X,X,X,X
States,New Mexico,2022,29,X,X,X,X,X,X
States,New York,2022,29,3479,3,0,0.09,0.09,0
States,North Carolina,2022,29,X,X,X,X,X,X
States,North Dakota,2022,29,X,X,X,X,X,X
States,Ohio,2022,29,2875,4,0,0.14,0.14,0
States,Oklahoma,2022,29,426,0,0,0,0,0
States,Oregon,2022,29,2954,15,1,0.54,0.51,0.03
States,Pennsylvania,2022,29,434,2,0,0.46,0.46,0
States,Rhode Island,2022,29,X,X,X,X,X,X
States,South Carolina,2022,29,1301,8,0,0.61,0.61,0
States,South Dakota,2022,29,71,0,0,0,0,0
States,Tennessee,2022,29,38,0,0,0,0,0
States,Texas,2022,29,4831,31,3,0.7,0.64,0.06
States,Utah,2022,29,X,X,X,X,X,X
States,Vermont,2022,29,201,1,0,0.5,0.5,0
States,Virginia,2022,29,769,1,0,0.13,0.13,0
States,Washington,2022,29,1528,10,0,0.65,0.65,0
States,West Virginia,2022,29,1243,0,0,0,0,0
States,Wisconsin,2022,29,X,X,X,X,X,X
States,Wyoming,2022,29,X,X,X,X,X,X
States,Puerto Rico,2022,29,0,0,0,0,0,0
States,Virgin Islands,2022,29,X,X,X,X,X,X
States,New York City,2022,29,X,X,X,X,X,X
